t_	V_m_	I_Stim_	d_dVdt_	I_Na_	I_CaL_	I_Ca_junc_	I_Ca_sl_	I_Kur_	I_to_	I_Kr_	I_Kss_	I_K1_	I_NCX_	I_Cap_	I_Nak_	I_Nab_	I_Cab_	I_Cl_	J_SERCA_	J_SRCarel_	J_SRleak_	RyR_O_	RyR_R_	RyR_I_	RyR_RI_	Ca_junc_	Ca_sl_	Ca_i_	Ca_sr_	Na_junc_	Na_sl_	Na_myo_	K_i_	CaMKII_junc_	Phos_LCC_CK_	Phos_RyR_CK_	Phos_PLB_CK_
193.000000	-79.579992	0.000000	-0.001453	-0.000033	-0.000601	-0.000561	-0.000040	0.021443	0.000647	0.000459	0.072026	0.230892	-0.060096	0.014748	0.206795	-0.173523	-0.143048	-0.168254	0.046866	0.061723	5.079657	0.000006	0.393399	0.000009	0.606586	0.559087	0.220661	0.090626	425.540189	11.621012	11.621028	11.621033	135.000000	64.552192	81.261633	24.643618	1.631183
194.000000	-79.581446	0.000000	-0.001405	-0.000033	-0.000601	-0.000561	-0.000040	0.021438	0.000647	0.000455	0.071977	0.230668	-0.059747	0.014678	0.206790	-0.173525	-0.143095	-0.168245	0.046528	0.060794	5.088661	0.000006	0.395530	0.000009	0.604456	0.557417	0.219554	0.090462	426.262406	11.620997	11.621013	11.621018	135.000000	64.236492	81.262750	24.644006	1.631230
195.000000	-79.582868	0.000000	-0.001394	-0.000033	-0.000601	-0.000561	-0.000040	0.021436	0.000647	0.000453	0.071949	0.230541	-0.059529	0.014635	0.206787	-0.173526	-0.143125	-0.168238	0.046335	0.060286	5.093803	0.000006	0.397649	0.000009	0.602337	0.555768	0.218458	0.090300	426.979595	11.620983	11.620999	11.621004	135.000000	64.055758	81.263326	24.644214	1.631255
196.000000	-79.584259	0.000000	-0.001365	-0.000033	-0.000601	-0.000561	-0.000040	0.021432	0.000647	0.000449	0.071904	0.230337	-0.059192	0.014569	0.206782	-0.173528	-0.143170	-0.168229	0.046021	0.059490	5.102173	0.000006	0.399757	0.000008	0.600229	0.554252	0.217385	0.090139	427.691776	11.620968	11.620984	11.620990	135.000000	63.760223	81.264168	24.644530	1.631294
197.000000	-79.585621	0.000000	-0.001344	-0.000033	-0.000601	-0.000561	-0.000040	0.021429	0.000647	0.000446	0.071871	0.230182	-0.058936	0.014518	0.206778	-0.173529	-0.143205	-0.168221	0.045779	0.058903	5.108623	0.000006	0.401854	0.000008	0.598133	0.552774	0.216326	0.089980	428.398973	11.620954	11.620970	11.620975	135.000000	63.533011	81.264734	24.644756	1.631321
198.000000	-79.586954	0.000000	-0.001318	-0.000033	-0.000601	-0.000561	-0.000040	0.021425	0.000647	0.000443	0.071831	0.229999	-0.058634	0.014458	0.206773	-0.173531	-0.143246	-0.168213	0.045492	0.058232	5.116306	0.000005	0.403939	0.000008	0.596047	0.551362	0.215284	0.089823	429.101208	11.620939	11.620955	11.620960	135.000000	63.261423	81.265313	24.645003	1.631352
199.000000	-79.588259	0.000000	-0.001283	-0.000033	-0.000601	-0.000561	-0.000040	0.021420	0.000647	0.000439	0.071776	0.229747	-0.058218	0.014376	0.206767	-0.173533	-0.143304	-0.168201	0.045092	0.057348	5.127029	0.000005	0.406014	0.000008	0.593973	0.550012	0.214258	0.089667	429.798504	11.620924	11.620941	11.620946	135.000000	62.881870	81.265947	24.645309	1.631392
200.000000	-79.589536	0.000000	-0.001258	-0.000033	-0.000601	-0.000561	-0.000040	0.021417	0.000647	0.000436	0.071738	0.229570	-0.057925	0.014317	0.206763	-0.173534	-0.143344	-0.168192	0.044806	0.056754	5.134684	0.000005	0.408077	0.000008	0.591910	0.548721	0.213247	0.089512	430.490888	11.620910	11.620926	11.620931	135.000000	62.610477	81.266272	24.645499	1.631417
201.000000	-79.590788	0.000000	-0.001222	-0.000033	-0.000601	-0.000561	-0.000040	0.021412	0.000647	0.000432	0.071681	0.229305	-0.057485	0.014230	0.206756	-0.173536	-0.143405	-0.168180	0.044373	0.055903	5.146339	0.000005	0.410129	0.000008	0.589858	0.547486	0.212251	0.089359	431.178392	11.620895	11.620911	11.620917	135.000000	62.196578	81.266561	24.645742	1.631450
202.000000	-79.592014	0.000000	-0.001186	-0.000033	-0.000601	-0.000561	-0.000040	0.021407	0.000647	0.000428	0.071626	0.229047	-0.057057	0.014145	0.206750	-0.173538	-0.143466	-0.168168	0.043945	0.055130	5.157868	0.000005	0.412170	0.000007	0.587818	0.546307	0.211270	0.089208	431.861030	11.620880	11.620897	11.620902	135.000000	61.786267	81.266594	24.645926	1.631477
203.000000	-79.593215	0.000000	-0.001186	-0.000033	-0.000601	-0.000561	-0.000040	0.021407	0.000647	0.000428	0.071626	0.229047	-0.057057	0.014145	0.206750	-0.173538	-0.143466	-0.168168	0.043945	0.055130	5.157868	0.000005	0.414199	0.000007	0.585788	0.545181	0.210303	0.089058	432.538827	11.620865	11.620882	11.620887	135.000000	61.786267	81.266594	24.645926	1.631477
204.000000	-79.594392	0.000000	-0.001153	-0.000033	-0.000601	-0.000561	-0.000040	0.021402	0.000647	0.000424	0.071573	0.228796	-0.056640	0.014062	0.206743	-0.173540	-0.143525	-0.168156	0.043523	0.054422	5.169275	0.000005	0.416218	0.000007	0.583770	0.544105	0.209351	0.088910	433.211809	11.620850	11.620867	11.620872	135.000000	61.379459	81.266379	24.646052	1.631498
205.000000	-79.595544	0.000000	-0.001120	-0.000033	-0.000601	-0.000561	-0.000040	0.021398	0.000647	0.000420	0.071522	0.228553	-0.056234	0.013982	0.206737	-0.173542	-0.143582	-0.168145	0.043106	0.053780	5.180558	0.000005	0.418225	0.000007	0.581763	0.543078	0.208413	0.088763	433.879994	11.620835	11.620852	11.620857	135.000000	60.976157	81.265915	24.646120	1.631513
206.000000	-79.596674	0.000000	-0.001063	-0.000032	-0.000601	-0.000561	-0.000040	0.021390	0.000648	0.000413	0.071431	0.228117	-0.055506	0.013837	0.206726	-0.173546	-0.143687	-0.168125	0.042341	0.052752	5.201312	0.000005	0.420222	0.000007	0.579767	0.542099	0.207489	0.088618	434.543412	11.620820	11.620837	11.620842	135.000000	60.232031	81.264385	24.646093	1.631525
207.000000	-79.597782	0.000000	-0.001063	-0.000032	-0.000601	-0.000561	-0.000040	0.021390	0.000648	0.000413	0.071431	0.228117	-0.055506	0.013837	0.206726	-0.173546	-0.143687	-0.168125	0.042341	0.052752	5.201312	0.000005	0.422207	0.000007	0.577782	0.541162	0.206578	0.088474	435.202138	11.620805	11.620822	11.620828	135.000000	60.232031	81.264385	24.646093	1.631525
208.000000	-79.598868	0.000000	-0.001063	-0.000032	-0.000601	-0.000561	-0.000040	0.021390	0.000648	0.000413	0.071431	0.228117	-0.055506	0.013837	0.206726	-0.173546	-0.143687	-0.168125	0.042341	0.052752	5.201312	0.000005	0.424181	0.000007	0.575808	0.540271	0.205681	0.088331	435.856134	11.620790	11.620807	11.620812	135.000000	60.232031	81.264385	24.646093	1.631525
209.000000	-79.599933	0.000000	-0.001009	-0.000032	-0.000601	-0.000561	-0.000040	0.021382	0.000648	0.000407	0.071344	0.227701	-0.054809	0.013698	0.206715	-0.173549	-0.143789	-0.168105	0.041594	0.051884	5.221657	0.000005	0.426143	0.000006	0.573845	0.539422	0.204796	0.088190	436.505439	11.620775	11.620792	11.620797	135.000000	59.499681	81.262034	24.645874	1.631516
210.000000	-79.600978	0.000000	-0.001009	-0.000032	-0.000601	-0.000561	-0.000040	0.021382	0.000648	0.000407	0.071344	0.227701	-0.054809	0.013698	0.206715	-0.173549	-0.143789	-0.168105	0.041594	0.051884	5.221657	0.000005	0.428095	0.000006	0.571894	0.538612	0.203924	0.088050	437.150107	11.620760	11.620777	11.620782	135.000000	59.499681	81.262034	24.645874	1.631516
211.000000	-79.602001	0.000000	-0.001009	-0.000032	-0.000601	-0.000561	-0.000040	0.021382	0.000648	0.000407	0.071344	0.227701	-0.054809	0.013698	0.206715	-0.173549	-0.143789	-0.168105	0.041594	0.051884	5.221657	0.000005	0.430036	0.000006	0.569953	0.537843	0.203065	0.087911	437.790104	11.620745	11.620762	11.620767	135.000000	59.499681	81.262034	24.645874	1.631516
212.000000	-79.603005	0.000000	-0.000934	-0.000032	-0.000601	-0.000561	-0.000040	0.021373	0.000648	0.000399	0.071225	0.227116	-0.053827	0.013503	0.206700	-0.173554	-0.143935	-0.168079	0.040502	0.050971	5.251562	0.000005	0.431966	0.000006	0.568024	0.537112	0.202218	0.087774	438.425494	11.620729	11.620747	11.620752	135.000000	58.417211	81.256875	24.645169	1.631464
213.000000	-79.603990	0.000000	-0.000934	-0.000032	-0.000601	-0.000561	-0.000040	0.021373	0.000648	0.000399	0.071225	0.227116	-0.053827	0.013503	0.206700	-0.173554	-0.143935	-0.168079	0.040502	0.050971	5.251562	0.000005	0.433884	0.000006	0.566105	0.536417	0.201383	0.087638	439.056285	11.620714	11.620731	11.620737	135.000000	58.417211	81.256875	24.645169	1.631464
214.000000	-79.604955	0.000000	-0.000934	-0.000032	-0.000601	-0.000561	-0.000040	0.021373	0.000648	0.000399	0.071225	0.227116	-0.053827	0.013503	0.206700	-0.173554	-0.143935	-0.168079	0.040502	0.050971	5.251562	0.000005	0.435792	0.000006	0.564197	0.535758	0.200561	0.087504	439.682477	11.620699	11.620716	11.620722	135.000000	58.417211	81.256875	24.645169	1.631464
215.000000	-79.605902	0.000000	-0.000934	-0.000032	-0.000601	-0.000561	-0.000040	0.021373	0.000648	0.000399	0.071225	0.227116	-0.053827	0.013503	0.206700	-0.173554	-0.143935	-0.168079	0.040502	0.050971	5.251562	0.000005	0.437688	0.000006	0.562301	0.535136	0.199750	0.087371	440.304080	11.620683	11.620701	11.620706	135.000000	58.417211	81.256875	24.645169	1.631464
216.000000	-79.606831	0.000000	-0.000867	-0.000032	-0.000601	-0.000561	-0.000040	0.021364	0.000648	0.000392	0.071116	0.226571	-0.052908	0.013320	0.206685	-0.173558	-0.144075	-0.168054	0.039447	0.050340	5.280556	0.000005	0.439574	0.000006	0.560415	0.534546	0.198950	0.087239	440.921198	11.620668	11.620686	11.620691	135.000000	57.360796	81.249917	24.644044	1.631367
217.000000	-79.607742	0.000000	-0.000867	-0.000032	-0.000601	-0.000561	-0.000040	0.021364	0.000648	0.000392	0.071116	0.226571	-0.052908	0.013320	0.206685	-0.173558	-0.144075	-0.168054	0.039447	0.050340	5.280556	0.000005	0.441449	0.000006	0.558541	0.533987	0.198162	0.087108	441.533848	11.620653	11.620670	11.620676	135.000000	57.360796	81.249917	24.644044	1.631367
218.000000	-79.608636	0.000000	-0.000867	-0.000032	-0.000601	-0.000561	-0.000040	0.021364	0.000648	0.000392	0.071116	0.226571	-0.052908	0.013320	0.206685	-0.173558	-0.144075	-0.168054	0.039447	0.050340	5.280556	0.000005	0.443313	0.000006	0.556677	0.533458	0.197385	0.086979	442.142037	11.620637	11.620655	11.620660	135.000000	57.360796	81.249917	24.644044	1.631367
219.000000	-79.609514	0.000000	-0.000867	-0.000032	-0.000601	-0.000561	-0.000040	0.021364	0.000648	0.000392	0.071116	0.226571	-0.052908	0.013320	0.206685	-0.173558	-0.144075	-0.168054	0.039447	0.050340	5.280556	0.000005	0.445166	0.000006	0.554824	0.532958	0.196619	0.086851	442.745794	11.620622	11.620639	11.620645	135.000000	57.360796	81.249917	24.644044	1.631367
220.000000	-79.610375	0.000000	-0.000806	-0.000032	-0.000601	-0.000561	-0.000040	0.021356	0.000649	0.000386	0.071017	0.226064	-0.052050	0.013149	0.206671	-0.173563	-0.144208	-0.168031	0.038430	0.049974	5.308671	0.000005	0.447008	0.000006	0.552982	0.532487	0.195863	0.086724	443.345144	11.620606	11.620624	11.620629	135.000000	56.330020	81.241191	24.642504	1.631227
221.000000	-79.611221	0.000000	-0.000806	-0.000032	-0.000601	-0.000561	-0.000040	0.021356	0.000649	0.000386	0.071017	0.226064	-0.052050	0.013149	0.206671	-0.173563	-0.144208	-0.168031	0.038430	0.049974	5.308671	0.000005	0.448839	0.000006	0.551151	0.532042	0.195118	0.086599	443.940114	11.620591	11.620608	11.620614	135.000000	56.330020	81.241191	24.642504	1.631227
222.000000	-79.612052	0.000000	-0.000806	-0.000032	-0.000601	-0.000561	-0.000040	0.021356	0.000649	0.000386	0.071017	0.226064	-0.052050	0.013149	0.206671	-0.173563	-0.144208	-0.168031	0.038430	0.049974	5.308671	0.000005	0.450660	0.000005	0.549330	0.531623	0.194383	0.086474	444.530731	11.620575	11.620593	11.620598	135.000000	56.330020	81.241191	24.642504	1.631227
223.000000	-79.612867	0.000000	-0.000806	-0.000032	-0.000601	-0.000561	-0.000040	0.021356	0.000649	0.000386	0.071017	0.226064	-0.052050	0.013149	0.206671	-0.173563	-0.144208	-0.168031	0.038430	0.049974	5.308671	0.000004	0.452469	0.000005	0.547521	0.531229	0.193657	0.086351	445.117023	11.620559	11.620577	11.620583	135.000000	56.330020	81.241191	24.642504	1.631227
224.000000	-79.613668	0.000000	-0.000750	-0.000032	-0.000601	-0.000561	-0.000040	0.021349	0.000649	0.000381	0.070926	0.225593	-0.051250	0.012990	0.206658	-0.173566	-0.144334	-0.168010	0.037449	0.049854	5.335897	0.000004	0.454269	0.000005	0.545721	0.530859	0.192942	0.086229	445.699044	11.620544	11.620562	11.620567	135.000000	55.324476	81.230732	24.640559	1.631044
225.000000	-79.614455	0.000000	-0.000750	-0.000032	-0.000601	-0.000561	-0.000040	0.021349	0.000649	0.000381	0.070926	0.225593	-0.051250	0.012990	0.206658	-0.173566	-0.144334	-0.168010	0.037449	0.049854	5.335897	0.000004	0.456057	0.000005	0.543933	0.530511	0.192237	0.086108	446.276821	11.620528	11.620546	11.620551	135.000000	55.324476	81.230732	24.640559	1.631044
226.000000	-79.615228	0.000000	-0.000750	-0.000032	-0.000601	-0.000561	-0.000040	0.021349	0.000649	0.000381	0.070926	0.225593	-0.051250	0.012990	0.206658	-0.173566	-0.144334	-0.168010	0.037449	0.049854	5.335897	0.000004	0.457835	0.000005	0.542155	0.530185	0.191541	0.085989	446.850382	11.620512	11.620530	11.620536	135.000000	55.324476	81.230732	24.640559	1.631044
227.000000	-79.615987	0.000000	-0.000750	-0.000032	-0.000601	-0.000561	-0.000040	0.021349	0.000649	0.000381	0.070926	0.225593	-0.051250	0.012990	0.206658	-0.173566	-0.144334	-0.168010	0.037449	0.049854	5.335897	0.000004	0.459602	0.000005	0.540388	0.529880	0.190855	0.085870	447.419759	11.620497	11.620514	11.620520	135.000000	55.324476	81.230732	24.640559	1.631044
228.000000	-79.616733	0.000000	-0.000698	-0.000032	-0.000601	-0.000561	-0.000040	0.021343	0.000649	0.000376	0.070843	0.225154	-0.050504	0.012841	0.206645	-0.173570	-0.144454	-0.167991	0.036503	0.049946	5.362284	0.000004	0.461359	0.000005	0.538631	0.529597	0.190177	0.085753	447.984936	11.620481	11.620499	11.620504	135.000000	54.343590	81.218586	24.638218	1.630819
229.000000	-79.617466	0.000000	-0.000698	-0.000032	-0.000601	-0.000561	-0.000040	0.021343	0.000649	0.000376	0.070843	0.225154	-0.050504	0.012841	0.206645	-0.173570	-0.144454	-0.167991	0.036503	0.049946	5.362284	0.000004	0.463105	0.000005	0.536885	0.529334	0.189509	0.085637	448.545942	11.620465	11.620483	11.620488	135.000000	54.343590	81.218586	24.638218	1.630819
230.000000	-79.618186	0.000000	-0.000698	-0.000032	-0.000601	-0.000561	-0.000040	0.021343	0.000649	0.000376	0.070843	0.225154	-0.050504	0.012841	0.206645	-0.173570	-0.144454	-0.167991	0.036503	0.049946	5.362284	0.000004	0.464841	0.000005	0.535150	0.529090	0.188850	0.085521	449.102810	11.620449	11.620467	11.620473	135.000000	54.343590	81.218586	24.638218	1.630819
231.000000	-79.618893	0.000000	-0.000698	-0.000032	-0.000601	-0.000561	-0.000040	0.021343	0.000649	0.000376	0.070843	0.225154	-0.050504	0.012841	0.206645	-0.173570	-0.144454	-0.167991	0.036503	0.049946	5.362284	0.000004	0.466566	0.000005	0.533424	0.528864	0.188199	0.085407	449.655564	11.620433	11.620451	11.620457	135.000000	54.343590	81.218586	24.638218	1.630819
232.000000	-79.619588	0.000000	-0.000652	-0.000032	-0.000601	-0.000561	-0.000040	0.021337	0.000650	0.000372	0.070767	0.224746	-0.049806	0.012702	0.206633	-0.173573	-0.144569	-0.167973	0.035591	0.050209	5.387822	0.000004	0.468281	0.000005	0.531709	0.528657	0.187557	0.085295	450.204271	11.620418	11.620435	11.620441	135.000000	53.386723	81.204805	24.635492	1.630553
233.000000	-79.620272	0.000000	-0.000652	-0.000032	-0.000601	-0.000561	-0.000040	0.021337	0.000650	0.000372	0.070767	0.224746	-0.049806	0.012702	0.206633	-0.173573	-0.144569	-0.167973	0.035591	0.050209	5.387822	0.000004	0.469986	0.000005	0.530005	0.528466	0.186923	0.085183	450.748958	11.620402	11.620420	11.620425	135.000000	53.386723	81.204805	24.635492	1.630553
234.000000	-79.620943	0.000000	-0.000652	-0.000032	-0.000601	-0.000561	-0.000040	0.021337	0.000650	0.000372	0.070767	0.224746	-0.049806	0.012702	0.206633	-0.173573	-0.144569	-0.167973	0.035591	0.050209	5.387822	0.000004	0.471680	0.000005	0.528311	0.528292	0.186298	0.085072	451.289647	11.620386	11.620404	11.620409	135.000000	53.386723	81.204805	24.635492	1.630553
235.000000	-79.621603	0.000000	-0.000652	-0.000032	-0.000601	-0.000561	-0.000040	0.021337	0.000650	0.000372	0.070767	0.224746	-0.049806	0.012702	0.206633	-0.173573	-0.144569	-0.167973	0.035591	0.050209	5.387822	0.000004	0.473364	0.000005	0.526627	0.528134	0.185682	0.084962	451.826370	11.620370	11.620388	11.620393	135.000000	53.386723	81.204805	24.635492	1.630553
236.000000	-79.622252	0.000000	-0.000608	-0.000032	-0.000601	-0.000562	-0.000040	0.021332	0.000650	0.000369	0.070698	0.224364	-0.049153	0.012572	0.206621	-0.173577	-0.144678	-0.167956	0.034711	0.050612	5.412578	0.000004	0.475038	0.000005	0.524953	0.527992	0.185073	0.084854	452.359102	11.620354	11.620372	11.620377	135.000000	52.453252	81.189438	24.632394	1.630248
237.000000	-79.622889	0.000000	-0.000608	-0.000032	-0.000601	-0.000562	-0.000040	0.021332	0.000650	0.000369	0.070698	0.224364	-0.049153	0.012572	0.206621	-0.173577	-0.144678	-0.167956	0.034711	0.050612	5.412578	0.000004	0.476701	0.000005	0.523289	0.527865	0.184472	0.084746	452.887870	11.620338	11.620356	11.620361	135.000000	52.453252	81.189438	24.632394	1.630248
238.000000	-79.623516	0.000000	-0.000608	-0.000032	-0.000601	-0.000562	-0.000040	0.021332	0.000650	0.000369	0.070698	0.224364	-0.049153	0.012572	0.206621	-0.173577	-0.144678	-0.167956	0.034711	0.050612	5.412578	0.000004	0.478355	0.000005	0.521636	0.527753	0.183878	0.084640	453.412707	11.620322	11.620340	11.620345	135.000000	52.453252	81.189438	24.632394	1.630248
239.000000	-79.624132	0.000000	-0.000608	-0.000032	-0.000601	-0.000562	-0.000040	0.021332	0.000650	0.000369	0.070698	0.224364	-0.049153	0.012572	0.206621	-0.173577	-0.144678	-0.167956	0.034711	0.050612	5.412578	0.000004	0.479998	0.000005	0.519993	0.527655	0.183293	0.084534	453.933633	11.620306	11.620324	11.620329	135.000000	52.453252	81.189438	24.632394	1.630248
240.000000	-79.624738	0.000000	-0.000570	-0.000032	-0.000601	-0.000562	-0.000040	0.021328	0.000650	0.000366	0.070635	0.224007	-0.048539	0.012450	0.206610	-0.173580	-0.144782	-0.167941	0.033862	0.051130	5.436519	0.000004	0.481631	0.000005	0.518359	0.527570	0.182715	0.084430	454.450741	11.620290	11.620308	11.620313	135.000000	51.542578	81.172529	24.628933	1.629904
241.000000	-79.625334	0.000000	-0.000570	-0.000032	-0.000601	-0.000562	-0.000040	0.021328	0.000650	0.000366	0.070635	0.224007	-0.048539	0.012450	0.206610	-0.173580	-0.144782	-0.167941	0.033862	0.051130	5.436519	0.000004	0.483255	0.000005	0.516736	0.527498	0.182144	0.084326	454.964055	11.620273	11.620291	11.620297	135.000000	51.542578	81.172529	24.628933	1.629904
242.000000	-79.625920	0.000000	-0.000570	-0.000032	-0.000601	-0.000562	-0.000040	0.021328	0.000650	0.000366	0.070635	0.224007	-0.048539	0.012450	0.206610	-0.173580	-0.144782	-0.167941	0.033862	0.051130	5.436519	0.000004	0.484868	0.000005	0.515123	0.527438	0.181581	0.084224	455.473597	11.620257	11.620275	11.620281	135.000000	51.542578	81.172529	24.628933	1.629904
243.000000	-79.626495	0.000000	-0.000570	-0.000032	-0.000601	-0.000562	-0.000040	0.021328	0.000650	0.000366	0.070635	0.224007	-0.048539	0.012450	0.206610	-0.173580	-0.144782	-0.167941	0.033862	0.051130	5.436519	0.000004	0.486471	0.000005	0.513519	0.527389	0.181026	0.084122	455.979398	11.620241	11.620259	11.620265	135.000000	51.542578	81.172529	24.628933	1.629904
244.000000	-79.627062	0.000000	-0.000532	-0.000032	-0.000602	-0.000562	-0.000040	0.021324	0.000651	0.000363	0.070577	0.223673	-0.047966	0.012336	0.206600	-0.173582	-0.144882	-0.167927	0.033042	0.051749	5.459733	0.000004	0.488065	0.000005	0.511926	0.527353	0.180477	0.084022	456.481408	11.620225	11.620243	11.620249	135.000000	50.654139	81.154122	24.625119	1.629523
245.000000	-79.627619	0.000000	-0.000532	-0.000032	-0.000602	-0.000562	-0.000040	0.021324	0.000651	0.000363	0.070577	0.223673	-0.047966	0.012336	0.206600	-0.173582	-0.144882	-0.167927	0.033042	0.051749	5.459733	0.000005	0.489649	0.000005	0.510342	0.527329	0.179935	0.083922	456.979655	11.620209	11.620227	11.620233	135.000000	50.654139	81.154122	24.625119	1.629523
246.000000	-79.628167	0.000000	-0.000532	-0.000032	-0.000602	-0.000562	-0.000040	0.021324	0.000651	0.000363	0.070577	0.223673	-0.047966	0.012336	0.206600	-0.173582	-0.144882	-0.167927	0.033042	0.051749	5.459733	0.000005	0.491223	0.000005	0.508768	0.527316	0.179400	0.083823	457.474173	11.620193	11.620211	11.620216	135.000000	50.654139	81.154122	24.625119	1.629523
247.000000	-79.628705	0.000000	-0.000532	-0.000032	-0.000602	-0.000562	-0.000040	0.021324	0.000651	0.000363	0.070577	0.223673	-0.047966	0.012336	0.206600	-0.173582	-0.144882	-0.167927	0.033042	0.051749	5.459733	0.000005	0.492787	0.000005	0.507204	0.527314	0.178871	0.083726	457.964981	11.620176	11.620194	11.620200	135.000000	50.654139	81.154122	24.625119	1.629523
248.000000	-79.629235	0.000000	-0.000499	-0.000032	-0.000602	-0.000562	-0.000040	0.021321	0.000651	0.000361	0.070523	0.223361	-0.047424	0.012227	0.206589	-0.173585	-0.144977	-0.167913	0.032252	0.052451	5.482161	0.000005	0.494341	0.000005	0.505650	0.527321	0.178349	0.083629	458.452198	11.620160	11.620178	11.620184	135.000000	49.787345	81.134256	24.620962	1.629106
